user_id,age,plan_tier,monthly_spend,is_active,age_group,subscription_tenure_days,watch_count,unique_movies,total_watch_time,avg_watch_time,watch_days,recent_watch_count,days_since_last_watch,avg_progress,completion_rate,download_ratio,avg_rating
user_06867,29.0,4,2.38,0,2,167,8,8,563.4,70.425,8,0.0,193,55.6625,0.125,0.125,2.333333333333333
user_03816,14.0,3,13.48,0,1,471,12,11,591.6,49.3,11,0.0,88,41.55833333333333,0.0,0.1666666666666666,0.0
user_05296,26.0,1,15.08,0,2,1177,7,7,454.1,64.87142857142858,7,0.0,65,36.21428571428572,0.1428571428571428,0.2857142857142857,2.0
user_05174,48.0,3,24.19,0,4,928,7,7,473.9,67.7,7,0.0,35,46.785714285714285,0.0,0.4285714285714285,0.0
user_08642,36.0,3,15.04,1,3,663,18,17,686.3,38.12777777777777,17,1.0,27,41.76111111111111,0.0555555555555555,0.1111111111111111,3.333333333333333
user_01141,31.0,4,24.2,1,3,224,14,13,1004.2,71.72857142857143,13,2.0,22,57.221428571428575,0.0714285714285714,0.0714285714285714,4.0
user_06972,35.0,1,12.72,1,3,668,9,9,718.3000000000001,79.81111111111112,9,0.0,84,57.44444444444444,0.2222222222222222,0.1111111111111111,2.5
user_03084,36.0,1,7.13,1,3,710,15,15,897.4,59.82666666666667,15,1.0,19,49.94666666666667,0.2,0.0666666666666666,3.5
user_01001,40.0,3,14.41,1,4,730,7,7,367.7,52.52857142857143,7,0.0,52,64.12857142857142,0.1428571428571428,0.4285714285714285,5.0
user_09807,30.0,3,29.09,0,3,594,14,14,567.8,40.55714285714286,14,0.0,44,55.83571428571429,0.1428571428571428,0.0714285714285714,2.5
user_02349,13.0,1,11.1,0,1,844,13,12,1046.7,80.51538461538462,12,1.0,12,52.9076923076923,0.1538461538461538,0.2307692307692307,4.142857142857143
user_03323,10.0,3,31.29,0,1,655,6,6,435.2,72.53333333333333,6,0.0,123,35.88333333333333,0.0,0.3333333333333333,3.0
user_05614,18.0,3,47.47,1,1,1058,16,14,1198.8,74.925,14,0.0,127,58.51875,0.125,0.125,3.0
user_04629,47.0,2,22.41,0,4,258,11,10,532.4,48.4,10,0.0,92,51.06363636363637,0.0,0.0909090909090909,0.0
user_02963,46.0,3,18.03,0,4,1215,13,13,660.0,50.76923076923077,13,2.0,17,57.55384615384616,0.0769230769230769,0.1538461538461538,2.75
user_08127,33.0,1,12.85,1,3,919,16,15,905.9,56.61875,14,1.0,8,45.14375,0.125,0.4375,4.0
user_09325,20.0,1,4.85,1,2,944,18,16,1026.1,57.00555555555555,16,1.0,10,35.75555555555556,0.0555555555555555,0.0,3.75
user_08523,45.0,2,5.63,0,4,189,9,9,325.9,36.21111111111111,9,0.0,58,54.84444444444445,0.3333333333333333,0.3333333333333333,5.0
user_03490,43.0,3,24.63,1,4,788,11,11,875.5,79.5909090909091,11,1.0,7,24.627272727272725,0.0909090909090909,0.2727272727272727,4.0
user_05238,30.0,3,2.99,1,3,866,21,19,1475.1,70.24285714285713,20,0.0,60,44.53809523809524,0.0,0.1904761904761904,3.5
user_09749,29.0,4,12.58,0,2,1217,9,8,531.1,59.01111111111111,9,0.0,60,32.71111111111111,0.0,0.0,3.333333333333333
user_06760,46.0,3,12.33,0,4,738,8,7,368.3,46.0375,6,0.0,63,54.6125,0.375,0.125,1.0
user_04848,22.0,2,31.87,0,2,690,7,6,467.5,66.78571428571429,6,0.0,77,19.785714285714285,0.0,0.0,5.0
user_07447,22.0,2,13.48,1,2,275,14,13,766.3000000000001,54.73571428571429,13,0.0,211,52.27857142857143,0.1428571428571428,0.2857142857142857,4.6
user_02835,38.0,3,13.48,0,3,978,4,4,128.7,32.175,4,0.0,210,30.825,0.0,0.5,4.0
user_05582,24.0,2,7.31,0,2,937,9,9,507.7,56.41111111111111,9,0.0,53,49.56666666666667,0.1111111111111111,0.2222222222222222,3.75
user_03747,39.0,2,20.12,1,3,1179,5,4,185.6,37.12,4,0.0,43,63.56,0.4,0.2,0.0
user_05269,40.0,4,18.72,1,4,1094,8,7,392.4,49.05,7,0.0,372,36.4375,0.0,0.125,2.75
user_00234,48.0,3,32.33,1,4,835,12,12,455.5,37.958333333333336,12,1.0,30,54.65833333333333,0.1666666666666666,0.0833333333333333,3.0
user_09908,17.0,2,16.65,0,1,301,13,12,689.4,53.03076923076923,12,1.0,6,42.13076923076923,0.1538461538461538,0.3076923076923077,4.0
user_00465,23.0,3,33.78,0,2,223,10,10,627.2,62.720000000000006,10,0.0,134,32.64,0.0,0.1,3.0
user_04901,28.0,3,27.89,0,2,205,5,5,196.3,39.260000000000005,5,0.0,190,46.67999999999999,0.0,0.2,3.25
user_09611,28.0,2,12.97,1,2,920,16,15,978.5,61.15625,15,0.0,34,41.55,0.0625,0.125,3.333333333333333
user_09138,47.0,3,9.86,1,4,1104,12,10,839.3,69.94166666666666,10,1.0,21,53.65,0.0833333333333333,0.1666666666666666,5.0
user_07101,16.0,3,19.36,0,1,715,6,4,175.6,29.266666666666666,4,0.0,113,58.55,0.0,0.0,3.5
user_02135,39.0,3,5.84,0,3,1078,17,15,554.6,32.62352941176471,16,1.0,23,34.023529411764706,0.0588235294117647,0.1764705882352941,2.5
user_05128,35.0,2,2.61,0,3,928,13,13,796.1,61.23846153846154,13,0.0,39,49.46923076923077,0.0,0.1538461538461538,2.0
user_08947,42.0,1,3.73,0,4,944,8,8,334.7,41.8375,8,1.0,9,45.3,0.125,0.25,3.0
user_04616,32.0,2,7.35,0,3,369,9,9,223.7,24.855555555555554,9,1.0,30,32.733333333333334,0.0,0.2222222222222222,0.0
user_06624,54.0,3,6.1,1,5,876,14,12,782.3,55.87857142857143,12,0.0,36,64.55714285714285,0.0714285714285714,0.2142857142857142,1.0
user_06398,36.0,2,55.07,0,3,286,9,7,361.9,40.21111111111111,7,2.0,4,25.933333333333334,0.0,0.1111111111111111,2.0
user_01573,18.0,2,13.48,0,1,1081,6,6,252.4,42.06666666666667,6,0.0,136,51.23333333333333,0.1666666666666666,0.0,0.0
user_05689,31.0,3,19.35,1,3,606,14,14,1033.9,73.85,14,1.0,20,36.32142857142857,0.0,0.1428571428571428,5.0
user_03101,14.0,2,15.06,0,1,581,10,10,607.5,60.75,10,0.0,200,52.35,0.1,0.2,3.75
user_06921,35.0,3,30.22,0,3,312,11,11,500.2,45.47272727272727,11,0.0,145,38.5,0.0909090909090909,0.1818181818181818,3.0
user_07155,30.0,4,67.9,0,3,452,10,10,557.5,55.75,10,0.0,67,51.74,0.1,0.1,2.0
user_08861,27.0,2,13.48,0,2,783,11,10,629.1,57.190909090909095,10,1.0,6,37.45454545454545,0.0909090909090909,0.2727272727272727,1.0
user_03178,48.0,2,16.73,1,4,210,12,12,628.1,52.34166666666667,12,0.0,83,47.708333333333336,0.1666666666666666,0.0833333333333333,3.0
user_05377,44.0,2,8.26,0,4,358,8,8,391.2,48.9,8,1.0,10,32.4875,0.0,0.625,1.6666666666666667
user_08969,39.0,1,5.7,1,3,1068,7,7,575.0,82.14285714285714,7,0.0,84,44.785714285714285,0.0,0.2857142857142857,4.333333333333333
user_02812,47.0,3,36.9,1,4,335,15,13,958.1,63.87333333333333,12,1.0,6,32.266666666666666,0.0,0.2666666666666666,4.5
user_08119,51.0,2,7.38,1,5,336,11,8,498.8,45.345454545454544,9,0.0,206,57.11818181818182,0.1818181818181818,0.3636363636363636,3.2
user_02999,20.0,1,44.26,0,2,299,4,4,313.70000000000005,78.42500000000001,4,0.0,210,35.35,0.0,0.25,2.0
user_08678,27.0,2,13.48,0,2,270,9,9,492.8,54.75555555555556,9,1.0,16,37.833333333333336,0.0,0.3333333333333333,4.333333333333333
user_00868,52.0,1,9.13,1,5,797,14,13,987.3,70.52142857142857,13,0.0,82,48.24285714285714,0.1428571428571428,0.4285714285714285,4.0
user_07313,54.0,2,6.15,1,5,790,19,17,1048.1,55.163157894736834,17,3.0,999,36.66315789473684,0.0526315789473684,0.2631578947368421,3.6666666666666665
user_05550,39.0,1,11.73,0,3,701,8,8,430.2,53.775,8,0.0,107,52.7875,0.25,0.0,0.0
user_05545,30.0,3,6.61,0,3,496,12,10,568.6999999999999,47.39166666666666,10,0.0,120,55.35,0.3333333333333333,0.0833333333333333,0.0
user_00850,26.0,3,16.42,0,2,822,5,5,388.0,77.6,5,0.0,265,44.44,0.2,0.4,5.0
user_04651,53.0,3,12.84,0,5,287,12,11,675.6,56.3,11,0.0,92,44.2,0.1666666666666666,0.25,2.0
user_03719,38.0,3,44.57,1,3,1084,16,16,1123.4,70.2125,16,0.0,72,44.75625,0.0,0.125,3.2
user_03909,36.0,2,15.3,0,3,1006,5,5,299.6,59.92,5,0.0,191,38.04,0.0,0.4,4.0
user_06625,33.0,1,4.21,0,3,769,8,7,462.5,57.8125,7,0.0,117,57.775,0.0,0.25,4.5
user_06255,49.0,4,30.69,0,4,1154,10,8,434.1,43.41,8,0.0,32,21.31,0.0,0.4,3.25
user_01456,32.0,2,4.61,1,3,921,15,14,1571.6,104.77333333333333,14,1.0,1,46.406666666666666,0.1333333333333333,0.2,5.0
user_06920,30.0,3,6.8,0,3,244,7,7,278.4,39.771428571428565,7,1.0,30,48.94285714285714,0.1428571428571428,0.0,3.5
user_07029,13.0,2,12.48,0,1,776,11,11,605.1,55.00909090909091,11,0.0,50,27.818181818181817,0.0,0.1818181818181818,4.0
user_09100,28.0,2,10.98,0,2,874,13,13,617.2,47.47692307692308,13,1.0,1,41.06153846153846,0.0769230769230769,0.1538461538461538,3.0
user_07342,31.0,1,2.84,0,3,1039,9,8,823.5,91.5,8,2.0,4,44.3,0.0,0.2222222222222222,2.0
user_05632,35.0,1,12.04,0,3,742,4,4,207.6,51.9,4,0.0,305,32.800000000000004,0.0,0.0,1.0
user_07691,19.0,3,20.76,0,1,991,9,9,337.6,37.51111111111111,9,0.0,163,28.700000000000003,0.1111111111111111,0.1111111111111111,4.0
user_09389,15.0,1,15.52,1,1,291,10,10,501.8,50.18,10,0.0,136,59.870000000000005,0.4,0.4,3.0
user_06627,40.0,3,12.96,0,4,286,10,9,644.4,64.44,9,1.0,11,42.4,0.0,0.3,0.0
user_05467,22.0,3,13.48,0,2,1052,4,4,162.6,40.65,4,0.0,171,71.975,0.0,0.5,0.0
user_02951,45.0,4,21.68,0,4,873,4,4,222.2,55.55,4,1.0,20,67.575,0.5,0.0,0.0
user_09188,7.0,4,13.09,0,0,292,8,7,269.4,33.675,7,0.0,61,48.5375,0.25,0.25,3.5
user_04889,16.0,2,10.41,0,1,201,16,14,1769.9,110.61875,14,0.0,149,56.175,0.0,0.125,4.5
user_04113,29.0,2,13.48,0,2,311,10,8,716.0,71.6,8,0.0,101,37.71,0.1,0.1,4.0
user_02582,18.0,1,35.59,0,1,1135,8,7,245.4,30.675,8,0.0,46,31.15,0.0,0.0,2.5
user_02263,35.0,2,9.32,0,3,519,11,11,557.8000000000001,50.70909090909092,11,0.0,141,43.85454545454546,0.0909090909090909,0.0909090909090909,4.0
user_04916,37.0,2,24.76,0,3,310,8,8,212.6,26.575,8,1.0,8,37.6125,0.0,0.0,0.0
user_04159,27.0,3,1.69,0,2,1025,15,15,625.3,41.68666666666666,15,1.0,31,30.386666666666667,0.0,0.2,3.25
user_03699,33.0,2,17.36,0,3,1101,8,8,394.1,49.2625,8,0.0,311,50.475,0.125,0.125,2.6666666666666665
user_04092,24.0,1,1.76,0,2,1021,10,10,429.7,42.97,10,0.0,136,37.07,0.1,0.1,3.0
user_00072,28.0,3,22.83,1,2,770,19,18,992.6,52.242105263157896,18,1.0,14,44.91578947368421,0.1052631578947368,0.1578947368421052,3.7142857142857135
user_07229,46.0,2,16.19,1,4,388,11,11,558.6,50.78181818181818,11,3.0,2,54.93636363636363,0.0,0.4545454545454545,2.5
user_01666,51.0,4,2.81,1,5,844,13,12,904.3,69.56153846153846,12,0.0,104,52.02307692307692,0.2307692307692307,0.0769230769230769,3.5
user_03683,41.0,2,37.93,1,4,412,7,7,333.6,47.65714285714286,7,0.0,223,70.41428571428571,0.1428571428571428,0.2857142857142857,3.0
user_09859,15.0,3,13.21,1,1,1082,11,10,449.0,40.81818181818182,10,1.0,999,45.89090909090909,0.0,0.2727272727272727,3.5
user_09759,25.0,3,6.79,0,2,808,7,7,375.9,53.7,7,1.0,14,38.12857142857143,0.0,0.1428571428571428,0.0
user_08578,47.0,3,7.55,1,4,905,13,11,513.5,39.5,11,2.0,14,50.77692307692308,0.2307692307692307,0.1538461538461538,3.5
user_02655,55.0,3,11.14,0,5,354,7,7,551.9,78.84285714285714,7,1.0,7,43.642857142857146,0.0,0.2857142857142857,4.0
user_05049,48.0,3,8.49,1,4,299,10,8,686.6,68.66,8,0.0,90,55.13,0.1,0.3,5.0
user_04098,36.0,4,35.69,0,3,258,10,9,515.3,51.53,9,0.0,36,55.4,0.1,0.4,3.0
user_06050,41.0,1,10.3,1,4,272,11,11,476.7,43.33636363636364,11,1.0,8,58.89090909090908,0.0909090909090909,0.1818181818181818,4.0
user_05400,57.0,3,4.46,0,5,225,9,9,310.8,34.53333333333333,9,0.0,39,59.11111111111112,0.2222222222222222,0.0,2.5
user_04899,31.0,3,14.35,0,3,1206,14,11,789.0,56.35714285714285,11,0.0,152,53.67857142857143,0.1428571428571428,0.2142857142857142,2.6666666666666665
user_00136,7.0,3,16.3,0,0,598,11,11,516.9,46.99090909090909,9,2.0,15,62.71818181818182,0.2727272727272727,0.0909090909090909,3.0
user_04141,23.0,1,7.74,0,2,561,10,9,404.6,40.46,9,0.0,94,49.3,0.1,0.0,3.6666666666666665
user_01530,38.0,1,6.84,0,3,220,9,9,501.0,55.66666666666666,9,1.0,12,47.74444444444444,0.1111111111111111,0.2222222222222222,4.333333333333333
user_04546,13.0,2,18.83,0,1,1036,10,9,478.3,47.83,9,1.0,10,52.66,0.0,0.0,4.0
user_02665,51.0,3,4.99,0,5,849,6,6,232.6,38.766666666666666,6,0.0,135,54.1,0.1666666666666666,0.1666666666666666,0.0
user_08458,32.0,3,6.84,1,3,228,15,14,1001.2,66.74666666666667,14,1.0,999,32.82,0.0,0.1333333333333333,3.2
user_01150,32.0,3,1.49,1,3,393,13,12,789.4,60.72307692307693,12,1.0,6,50.715384615384615,0.1538461538461538,0.0769230769230769,2.75
user_09306,54.0,2,10.29,0,5,774,11,10,355.8,32.345454545454544,11,1.0,2,12.663636363636364,0.0,0.1818181818181818,4.0
user_08941,30.0,3,7.82,0,3,889,7,7,426.0,60.85714285714285,7,1.0,5,39.65714285714286,0.1428571428571428,0.2857142857142857,3.0
user_08339,26.0,2,10.06,0,2,1219,14,11,522.2,37.3,11,0.0,88,53.93571428571429,0.1428571428571428,0.1428571428571428,3.0
user_03694,42.0,3,27.99,0,4,886,9,9,458.3,50.922222222222224,9,1.0,18,46.43333333333333,0.0,0.2222222222222222,3.0
user_03931,37.0,2,2.33,0,3,318,11,11,742.8,67.52727272727272,11,0.0,52,42.654545454545456,0.0909090909090909,0.0909090909090909,4.0
user_07113,33.0,3,1.36,0,3,910,6,5,234.6,39.1,5,0.0,220,47.9,0.0,0.0,3.8
user_00819,36.0,1,14.76,0,3,320,7,7,223.1,31.87142857142857,7,1.0,22,40.48571428571428,0.0,0.0,3.5
user_05868,60.0,3,4.62,1,6,486,11,11,695.4,63.21818181818182,11,1.0,16,48.71818181818182,0.0909090909090909,0.2727272727272727,1.5
user_05909,27.0,1,17.46,0,2,351,5,5,190.3,38.06,5,0.0,344,41.4,0.2,0.0,4.0
user_03924,5.0,4,28.25,0,0,1065,7,7,149.0,21.285714285714285,7,0.0,73,59.5,0.2857142857142857,0.0,3.5
user_02282,40.0,2,29.35,1,4,872,12,11,480.0,40.0,11,1.0,8,53.59166666666667,0.0833333333333333,0.0833333333333333,5.0
user_02887,40.0,2,10.02,0,4,193,17,17,1207.5,71.02941176470588,17,0.0,61,32.1764705882353,0.0588235294117647,0.1176470588235294,4.0
user_07060,39.0,1,15.34,1,3,1221,15,15,1625.7,108.38,14,2.0,2,55.406666666666666,0.1333333333333333,0.3333333333333333,4.0
user_06866,32.0,2,13.48,1,3,899,8,8,974.4,121.79999999999998,8,1.0,20,60.4125,0.25,0.125,0.0
user_03629,17.0,1,8.88,0,1,250,11,11,784.1,71.28181818181818,11,1.0,20,53.5,0.3636363636363636,0.0909090909090909,4.0
user_02183,21.0,1,11.43,0,2,468,5,5,147.5,29.5,5,0.0,163,45.32000000000001,0.0,0.0,4.0
user_07199,34.0,3,31.0,1,3,1131,8,8,507.6,63.45,8,1.0,19,46.85,0.0,0.125,3.5
user_06667,20.0,3,22.83,0,2,680,11,11,522.3,47.48181818181818,11,0.0,163,46.17272727272727,0.0,0.2727272727272727,2.5
user_01038,51.0,3,7.2,1,5,497,14,13,1274.2,91.01428571428572,13,0.0,134,38.60714285714285,0.0714285714285714,0.2142857142857142,3.0
user_02745,50.0,3,0.62,0,5,575,8,8,470.1,58.7625,8,1.0,23,42.625,0.0,0.25,5.0
user_05161,34.0,3,15.33,1,3,354,14,14,943.4,67.38571428571429,14,0.0,78,39.621428571428574,0.0714285714285714,0.1428571428571428,3.1666666666666665
user_08066,60.0,3,5.88,1,6,687,9,9,535.0,59.44444444444444,9,2.0,1,41.98888888888889,0.1111111111111111,0.3333333333333333,4.5
user_09397,31.0,4,4.81,0,3,468,7,7,357.7,51.1,7,0.0,47,32.2,0.0,0.2857142857142857,2.0
user_04079,24.0,3,3.26,1,2,1180,10,10,1246.3,124.63,10,0.0,42,57.44,0.2,0.1,3.6666666666666665
user_07420,30.0,2,49.86,0,3,1155,5,5,539.4,107.88,5,0.0,108,57.94,0.2,0.2,0.0
user_03906,11.0,2,10.14,0,1,669,8,8,400.3,50.0375,8,2.0,6,49.125,0.0,0.125,0.0
user_05797,49.0,1,24.81,0,4,311,9,9,527.6,58.62222222222223,9,1.0,2,45.67777777777778,0.1111111111111111,0.2222222222222222,3.0
user_00495,47.0,1,18.7,0,4,1242,9,7,490.7,54.52222222222222,7,3.0,9,32.55555555555556,0.0,0.3333333333333333,3.0
user_02052,35.0,3,0.92,1,3,238,20,18,852.6,42.63,19,0.0,84,50.65,0.1,0.1,3.2857142857142856
user_03169,25.0,2,8.62,0,2,1055,8,8,624.8,78.1,8,1.0,24,25.5875,0.0,0.125,3.0
user_06061,29.0,2,12.53,0,2,900,11,11,850.0,77.27272727272727,11,0.0,78,42.63636363636363,0.0909090909090909,0.1818181818181818,3.6666666666666665
user_01760,45.0,1,15.81,1,4,874,14,14,814.9,58.207142857142856,13,0.0,56,48.93571428571429,0.2142857142857142,0.2142857142857142,4.0
user_08894,37.0,2,22.3,0,3,825,6,6,144.6,24.1,6,0.0,56,44.78333333333333,0.1666666666666666,0.3333333333333333,0.0
user_04405,40.0,2,3.05,0,4,178,4,4,172.0,43.0,4,1.0,10,30.05,0.0,0.25,0.0
user_07422,42.0,2,51.13,1,4,783,15,13,579.4,38.626666666666665,13,1.0,25,43.04666666666667,0.0,0.1333333333333333,3.75
user_03984,51.0,2,5.5,1,5,1195,15,15,512.0,34.13333333333333,15,0.0,122,45.7,0.0666666666666666,0.2,3.6666666666666665
user_05453,37.0,3,5.7,0,3,847,16,15,494.4,30.9,16,0.0,64,29.19375,0.0,0.25,3.4
user_03354,51.0,2,4.86,0,5,320,6,5,238.7,39.78333333333333,5,0.0,158,56.1,0.0,0.0,3.0
user_08455,31.0,2,37.23,1,3,250,12,12,705.2,58.76666666666667,12,0.0,219,45.93333333333334,0.0,0.1666666666666666,3.0
user_04208,38.0,4,8.33,0,3,722,7,7,309.4,44.2,7,0.0,91,49.5,0.0,0.0,4.0
user_01462,24.0,2,20.41,0,2,493,14,14,576.9,41.207142857142856,12,1.0,22,64.78571428571429,0.1428571428571428,0.1428571428571428,4.0
user_05457,53.0,2,17.63,0,5,257,9,8,354.3,39.36666666666667,8,0.0,95,60.37777777777777,0.2222222222222222,0.1111111111111111,0.0
user_05053,42.0,1,12.21,0,4,475,5,5,55.2,11.04,5,1.0,31,30.14,0.0,0.2,0.0
user_04596,19.0,3,4.25,1,1,885,17,16,921.4,54.2,16,0.0,88,55.86470588235294,0.1764705882352941,0.1176470588235294,2.6666666666666665
user_03857,45.0,3,2.36,1,4,558,17,16,653.9,38.46470588235294,16,1.0,18,40.06470588235294,0.0588235294117647,0.2941176470588235,3.6666666666666665
user_03519,17.0,1,21.26,0,1,291,10,9,330.6,33.06,9,1.0,3,50.24,0.1,0.4,3.6
user_00673,17.0,3,4.91,0,1,411,8,8,748.6,93.575,8,0.0,63,29.275,0.125,0.25,1.0
user_07154,28.0,4,13.48,1,2,286,13,12,821.8000000000001,63.21538461538462,12,2.0,13,41.34615384615385,0.0769230769230769,0.3076923076923077,5.0
user_07675,46.0,2,35.41,1,4,791,9,9,556.3,61.8111111111111,9,0.0,46,49.0,0.2222222222222222,0.1111111111111111,3.6666666666666665
user_06572,27.0,3,10.07,1,2,431,15,12,597.6,39.84,12,1.0,19,39.02666666666666,0.0,0.0666666666666666,4.0
user_01234,33.0,1,15.57,0,3,420,6,6,319.2,53.2,6,0.0,35,58.75,0.0,0.1666666666666666,2.5
user_04089,26.0,1,8.39,0,2,1215,8,8,590.4,73.8,8,0.0,147,54.5125,0.25,0.375,2.0
user_09176,19.0,3,6.27,0,1,251,14,11,813.8,58.12857142857143,11,0.0,39,54.31428571428571,0.2142857142857142,0.2142857142857142,3.1666666666666665
user_07340,26.0,1,6.58,0,2,832,4,4,148.60000000000002,37.150000000000006,4,0.0,80,50.075,0.25,0.0,3.0
user_03484,28.0,3,9.97,1,2,1245,14,13,1001.0,71.5,13,0.0,101,60.73571428571428,0.1428571428571428,0.4285714285714285,3.0
user_00147,30.0,3,24.56,0,3,1017,12,12,487.0,40.583333333333336,12,0.0,41,31.433333333333334,0.0833333333333333,0.25,3.5
user_08393,13.0,2,21.09,0,1,424,12,12,544.4,45.36666666666667,12,2.0,27,49.69166666666666,0.0833333333333333,0.4166666666666667,2.0
user_07205,21.0,3,3.38,0,2,1066,12,11,515.6,42.96666666666667,11,0.0,206,40.84166666666667,0.0,0.4166666666666667,3.5
user_03509,22.0,3,6.27,0,2,551,9,8,472.6,52.51111111111111,7,0.0,32,60.888888888888886,0.0,0.1111111111111111,4.0
user_05421,35.0,2,8.54,1,3,918,17,15,1126.1,66.24117647058823,15,0.0,52,56.811764705882354,0.1176470588235294,0.1764705882352941,2.0
user_02297,50.0,1,21.36,1,5,629,10,10,1200.0,120.0,10,1.0,20,53.59,0.2,0.3,4.5
user_02988,53.0,2,7.91,0,5,1133,9,9,521.1,57.900000000000006,9,0.0,41,48.84444444444445,0.0,0.2222222222222222,3.5
user_08035,26.0,2,29.47,0,2,1098,4,4,267.6,66.9,4,1.0,11,30.725,0.0,0.25,4.0
user_09250,41.0,3,13.48,0,4,1243,7,7,363.3,51.9,7,0.0,93,64.2,0.1428571428571428,0.0,0.0
user_06561,11.0,1,22.63,0,1,647,11,9,398.2,36.2,9,0.0,128,23.327272727272728,0.0,0.1818181818181818,3.6666666666666665
user_06390,40.0,3,10.22,0,4,438,9,9,640.4,71.15555555555555,9,1.0,29,29.866666666666667,0.0,0.2222222222222222,4.0
user_07630,24.0,2,13.48,0,2,974,11,10,465.1,42.28181818181818,10,0.0,127,45.7,0.0909090909090909,0.1818181818181818,0.0
user_00569,41.0,4,13.48,1,4,1233,16,15,736.4,46.025,15,1.0,25,33.4375,0.0,0.1875,2.333333333333333
user_05448,46.0,3,17.95,1,4,375,13,13,931.9,71.68461538461538,13,0.0,56,47.369230769230775,0.0,0.0769230769230769,3.333333333333333
user_05599,28.0,2,9.78,0,2,309,5,5,367.3,73.46000000000001,5,0.0,112,33.06,0.0,0.2,3.6666666666666665
user_08351,26.0,4,5.31,0,2,224,9,9,423.4,47.04444444444445,9,0.0,34,45.98888888888889,0.2222222222222222,0.3333333333333333,3.333333333333333
user_02076,44.0,3,26.67,1,4,827,11,10,540.3,49.11818181818182,10,0.0,56,42.31818181818182,0.0909090909090909,0.0,3.0
user_03661,41.0,3,7.02,1,4,930,5,4,369.4,73.88,4,0.0,180,47.06,0.2,0.8,4.0
user_05661,47.0,3,7.29,0,4,498,12,11,737.4,61.45,11,0.0,45,42.31666666666667,0.0833333333333333,0.1666666666666666,3.5
user_03367,45.0,2,6.12,1,4,563,15,14,862.8,57.52,14,1.0,2,54.64666666666666,0.1333333333333333,0.1333333333333333,4.0
user_09009,12.0,2,16.27,0,1,226,9,8,537.1,59.67777777777778,8,0.0,277,40.36666666666667,0.0,0.2222222222222222,5.0
user_07284,18.0,3,9.82,1,1,1149,10,9,1040.8,104.08,9,1.0,14,50.36,0.2,0.2,3.0
user_02347,37.0,4,8.9,1,3,201,10,10,695.7,69.57000000000001,10,0.0,109,50.38,0.1,0.2,0.0
user_03000,28.0,3,12.09,1,2,813,11,9,585.6,53.23636363636364,9,0.0,176,23.481818181818184,0.0,0.1818181818181818,2.333333333333333
user_09620,39.0,4,12.51,1,3,975,6,6,239.8,39.96666666666667,6,0.0,79,82.2,0.1666666666666666,0.0,5.0
user_01931,23.0,3,4.16,0,2,980,7,7,353.0,50.42857142857143,7,0.0,53,32.97142857142857,0.0,0.1428571428571428,4.0
user_07979,44.0,2,13.48,0,4,256,8,8,234.2,29.275,8,0.0,94,48.6125,0.125,0.0,4.0
user_00362,26.0,1,6.18,1,2,352,14,13,927.5,66.25,13,0.0,86,54.114285714285714,0.0714285714285714,0.2857142857142857,3.0
user_01675,51.0,4,16.55,1,5,901,12,11,856.0,71.33333333333333,11,0.0,115,57.84166666666667,0.25,0.3333333333333333,4.2
user_02478,15.0,3,9.56,0,1,726,7,7,455.7,65.1,7,0.0,75,72.68571428571428,0.1428571428571428,0.1428571428571428,0.0
user_02238,40.0,2,31.94,0,4,332,12,10,610.9,50.90833333333333,10,1.0,22,35.03333333333333,0.0,0.0,3.5
user_05631,37.0,4,23.75,1,3,367,10,9,407.5,40.75,9,2.0,999,48.28,0.2,0.4,3.0
user_08716,1.0,3,4.63,0,0,860,12,11,444.0,37.0,11,0.0,100,66.89166666666667,0.0,0.25,2.0
user_02008,18.0,3,11.57,1,1,818,9,8,669.2,74.35555555555555,8,0.0,73,76.80000000000001,0.3333333333333333,0.3333333333333333,4.0
user_05167,50.0,2,9.22,0,5,1119,8,8,425.5,53.1875,7,0.0,35,34.2875,0.125,0.125,3.5
user_08830,59.0,2,6.88,0,5,297,5,5,162.79999999999998,32.559999999999995,5,0.0,247,43.92,0.0,0.4,0.0
user_08297,47.0,2,20.49,0,4,700,8,6,281.2,35.15,6,0.0,71,38.2375,0.0,0.0,5.0
user_02800,19.0,4,1.82,0,1,506,7,7,456.9,65.27142857142857,7,1.0,31,65.37142857142857,0.1428571428571428,0.1428571428571428,4.5
user_08488,53.0,4,23.34,1,5,1170,11,10,403.0,36.63636363636363,10,1.0,19,72.33636363636364,0.5454545454545454,0.0909090909090909,2.6666666666666665
user_07064,27.0,4,3.77,0,2,395,10,8,1042.1,104.21,9,0.0,48,55.53,0.0,0.0,0.0
user_00752,60.0,3,22.89,1,6,948,14,13,740.1,52.864285714285714,13,1.0,14,29.764285714285712,0.0,0.0,3.333333333333333
user_07681,20.0,1,6.55,0,2,878,12,12,591.1,49.25833333333333,12,0.0,52,36.06666666666667,0.0833333333333333,0.0833333333333333,5.0
user_06831,46.0,3,27.86,0,4,391,9,8,346.4,38.48888888888889,8,0.0,59,27.288888888888888,0.0,0.1111111111111111,3.0
user_02644,8.0,1,5.69,0,0,559,6,5,178.5,29.75,5,0.0,34,50.61666666666667,0.1666666666666666,0.0,4.0
user_09664,48.0,4,8.97,1,4,1070,12,10,647.8,53.98333333333333,10,0.0,149,31.991666666666664,0.0,0.25,4.0
